SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540777,HDFCLIFE    ,A ,Q,530.50,538.80,526.50,530.90,530.90,527.45,8138,353727,188144188.00,
540782,SBRANDS     ,M ,Q,12.45,12.50,12.45,12.50,12.50,12.50,2,2000,24950.00,
540787,ICICIB22    ,B ,Q,32.90,33.10,32.41,32.56,32.59,33.13,221,20820,679615.00,
540789,DNAMEDIA    ,T ,Q,0.39,0.39,0.39,0.39,0.39,0.40,7,1638,638.00,
540793,HHOF1140RG  ,B ,Q,8.20,8.20,8.06,8.11,8.11,8.15,15,29567,240591.00,
540795,DYNAMIC     ,M ,Q,31.00,31.00,31.00,31.00,31.00,32.00,1,3000,93000.00,
540796,RATNABHUMI  ,M ,Q,85.85,86.95,85.85,86.20,86.95,79.95,24,80000,6891100.00,
540797,SHALBY      ,B ,Q,81.90,83.60,80.00,82.20,82.30,81.70,60,2588,212182.00,
540798,FSC         ,B ,Q,520.00,527.00,515.20,526.25,526.80,518.30,22,164,85026.00,
540799,DACEFRG     ,B ,Q,8.29,8.29,8.29,8.29,8.29,8.55,1,225,1865.00,
540821,SADHNA      ,X ,Q,12.14,12.15,11.01,11.53,11.55,11.58,12,25910,314374.00,
540824,ASTRON      ,B ,Q,90.60,91.30,86.00,87.85,86.00,92.30,853,73287,6614989.00,
540850,JFL         ,M ,Q,10.00,10.00,10.00,10.00,10.00,10.10,1,2000,20000.00,
540861,IPRU3018    ,B ,Q,8.50,8.50,8.42,8.49,8.50,8.30,8,8111,68684.00,
540862,IPRU3019    ,B ,Q,8.31,8.32,8.31,8.31,8.31,8.20,4,4000,33250.00,
540879,APOLLO      ,B ,Q,80.35,81.60,77.80,78.35,77.80,80.15,137,3536,276975.00,
540900,NEWGEN      ,B ,Q,299.30,300.25,297.05,297.30,298.25,299.65,22,397,118637.00,
540901,PRAXIS      ,B ,Q,65.00,65.00,58.00,60.00,60.00,60.90,8,185,10835.00,
540902,AMBER       ,B ,Q,817.00,819.30,809.50,810.00,812.00,823.10,54,71146,57628896.00,
540923,AML         ,M ,Q,2.31,2.55,2.31,2.45,2.35,2.43,8,48000,115860.00,
540935,GALAXYSURF  ,B ,Q,1293.00,1314.90,1293.00,1310.25,1314.90,1300.55,39,199,260134.00,
540954,IWP         ,X ,Q,51.75,51.80,50.30,50.45,50.50,50.55,25,3270,166427.00,
540955,TDSL        ,M ,Q,13.00,13.00,13.00,13.00,13.00,13.50,1,3000,39000.00,
540961,SHIVAMILLS  ,B ,Q,36.00,37.00,35.00,36.10,36.10,35.50,19,270,9754.00,
540975,ASTERDM     ,B ,Q,122.30,122.30,117.25,117.80,118.90,122.55,264,9158,1099496.00,
540980,YSL         ,XT,Q,9296.00,9296.00,9295.75,9295.75,9295.75,9785.00,2,2,18591.00,
541005,KANCOTEA    ,X ,Q,25.45,25.45,25.45,25.45,25.45,24.25,6,372,9467.00,
541006,ANGEL       ,M ,Q,10.00,10.00,10.00,10.00,10.00,9.65,1,4000,40000.00,
541019,HGINFRA     ,B ,Q,223.50,223.65,217.50,219.45,219.00,226.55,257,6107,1339895.00,
541092,ABSLRIF6RG  ,B ,Q,6.88,6.88,6.88,6.88,6.88,6.89,1,2000,13760.00,
541143,BDL         ,B ,Q,288.20,289.00,285.00,286.10,286.10,288.85,115,1551,444315.00,
541153,BANDHANBNK  ,A ,Q,487.65,488.55,463.20,465.40,465.40,487.65,1055,19217,9059508.00,
541154,HAL         ,A ,Q,657.45,664.05,657.45,663.50,663.85,667.30,52,529,349775.00,
541161,KARDA       ,B ,Q,184.00,184.50,181.40,183.40,184.10,183.45,66,2168,398742.00,
541163,SANDHAR     ,B ,Q,235.45,248.00,235.45,237.95,237.80,235.50,61,207,49783.00,
541178,BENARA      ,M ,Q,17.55,17.55,17.55,17.55,17.55,19.10,1,2000,35100.00,
541179,ISEC        ,A ,Q,209.40,211.35,205.40,205.75,205.65,209.90,125,1436,299042.00,
541195,MIDHANI     ,B ,Q,112.75,113.50,111.00,112.25,112.15,113.15,110,4644,521564.00,
541206,OBCL        ,M ,Q,45.00,53.00,45.00,52.50,52.50,53.00,13,28000,1391000.00,
541233,LEMONTREE   ,A ,Q,53.25,53.90,53.00,53.15,53.15,52.90,320,8492,452247.00,
541276,GARVIND     ,M ,Q,18.95,18.95,18.95,18.95,18.95,17.25,1,10000,189500.00,
541285,RXXXVI14G   ,F ,Q,10.81,10.81,10.81,10.81,10.81,10.69,1,30000,324300.00,
541299,DLCL        ,M ,Q,13.00,13.00,13.00,13.00,13.00,13.00,1,4000,52000.00,
541301,ORIENTELEC  ,B ,Q,157.10,157.90,153.00,154.55,154.60,159.90,102,2715,421271.00,
541302,DHRUV       ,M ,Q,23.00,23.00,23.00,23.00,23.00,23.90,1,8000,184000.00,
541304,INDOUS      ,M ,Q,92.50,95.30,92.50,94.00,94.00,92.00,10,25000,2355375.00,
541336,INDOSTAR    ,A ,Q,274.60,282.65,274.15,275.85,276.00,275.90,177,2134,591555.00,
541347,PARVATI     ,T ,Q,1.02,1.02,0.94,0.94,0.94,0.98,3,121,121.00,
541353,INNOVATORS  ,M ,Q,41.00,41.00,33.25,36.30,36.30,37.90,11,17600,628960.00,
541400,ZIMLAB      ,X ,Q,114.95,128.80,110.00,110.05,110.05,108.50,41,1395,161342.00,
541402,AFFORDABLE  ,M ,Q,64.95,64.95,64.95,64.95,64.95,67.80,1,1600,103920.00,
541403,DOLLAR      ,B ,Q,212.20,215.00,211.30,213.40,215.00,213.70,16,114,24322.00,
541450,ADANIGREEN  ,A ,Q,45.55,45.70,43.80,44.00,44.00,45.80,298,33475,1497160.00,
541503,UNICK       ,XT,Q,25.10,25.10,25.10,25.10,25.10,25.05,3,94,2359.00,
541540,SOLARA      ,B ,Q,424.00,432.50,424.00,429.50,429.50,432.50,195,1608,689684.00,
541545,TALWGYM     ,B ,Q,17.25,17.25,17.25,17.25,17.25,18.15,3,51,879.00,
541546,GAYAHWS     ,B ,Q,0.84,0.84,0.56,0.61,0.65,0.70,11,36581,28929.00,
541556,RITES       ,B ,Q,231.55,236.70,230.40,235.05,236.60,233.70,362,5963,1395643.00,
541557,FINEORG     ,B ,Q,1432.65,1436.75,1417.10,1428.70,1425.00,1428.65,102,586,834640.00,
541578,VARROC      ,B ,Q,419.10,424.15,407.65,409.25,407.70,426.30,210,1484,617202.00,
541700,TCNSBRANDS  ,B ,Q,712.40,712.40,711.65,711.65,711.65,713.05,2,2,1424.00,
541725,IDFCEOS6RG  ,B ,Q,9.10,9.10,8.90,9.00,8.90,8.38,2,2,18.00,
541729,HDFCAMC     ,B ,Q,2285.00,2285.00,2192.80,2199.40,2199.95,2273.20,2521,76659,172280476.00,
541741,TINNATFL    ,X ,Q,15.20,15.20,15.00,15.00,15.00,14.50,2,21,315.00,
541744,TVF2G       ,B ,Q,7.93,7.93,7.93,7.93,7.93,8.45,1,150,1189.00,
541770,CREDITACC   ,B ,Q,507.25,515.50,507.25,509.85,508.10,509.40,87,792,404524.00,
541804,IPRU3168    ,B ,Q,8.00,8.00,8.00,8.00,8.00,8.04,1,3382,27056.00,
541809,ICICINXT50  ,B ,Q,25.91,26.02,25.76,25.77,25.76,26.10,39,549,14246.00,
541890,SPACEINCUBA ,X ,Q,0.45,0.45,0.45,0.45,0.45,0.45,1,290,130.00,
541956,IRCON       ,B ,Q,354.00,355.30,349.75,351.50,352.40,355.00,119,2668,941519.00,
541972,SETFSN50    ,B ,Q,298.00,298.00,294.00,294.00,294.00,298.19,11,279,82499.00,
541973,MACH        ,M ,Q,102.00,102.00,102.00,102.00,102.00,102.00,1,1500,153000.00,
541974,MANORAMA    ,M ,Q,194.00,195.70,192.05,194.00,194.00,196.30,28,19800,3845100.00,
541988,AAVAS       ,B ,Q,1494.25,1495.90,1455.10,1462.70,1455.10,1504.80,169,736,1084156.00,
542011,GRSE        ,B ,Q,127.15,131.40,126.00,128.95,129.35,127.40,590,20954,2691622.00,
542012,AAL         ,M ,Q,56.00,56.00,56.00,56.00,56.00,56.00,1,10000,560000.00,
542013,DOLFIN      ,M ,Q,37.00,37.05,37.00,37.00,37.00,36.60,5,16000,592100.00,
542025,SUNRETAIL   ,M ,Q,25.50,25.50,25.50,25.50,25.50,26.00,6,30000,765000.00,
542057,BCPL        ,M ,Q,43.80,43.80,42.00,42.75,43.80,40.70,3,28000,1197600.00,
542066,ADANIGAS    ,B ,Q,154.90,157.50,151.00,152.05,152.05,155.10,794,47561,7335384.00,
542131,MAN50ETF    ,B ,Q,111.23,111.50,110.25,110.25,110.25,111.00,5,23,2559.00,
542141,TECHNOE     ,B ,Q,251.00,251.00,251.00,251.00,251.00,248.85,25,25,6275.00,
542156,IPRU3218    ,B ,Q,9.03,9.03,9.03,9.03,9.03,9.03,1,500,4515.00,
542216,DALBHARAT   ,B ,Q,958.55,963.90,947.25,949.75,947.35,958.30,548,2354,2237283.00,
542231,NILASPACES  ,B ,Q,1.42,1.52,1.42,1.46,1.46,1.47,8,7726,11245.00,
542248,DECCAN      ,M ,Q,56.15,60.00,55.50,59.90,60.00,58.40,16,36000,2071200.00,
542285,AXITA       ,M ,Q,85.00,85.00,85.00,85.00,85.00,85.50,2,4000,340000.00,
542323,KPIGLOBAL   ,M ,Q,51.00,51.00,50.80,50.80,50.80,54.50,2,3200,162880.00,
542333,CESCVENTURE ,B ,Q,385.90,385.95,368.00,373.90,377.50,387.40,273,2631,986121.00,
542337,SPENCER     ,B ,Q,71.95,73.00,70.70,71.75,72.25,71.65,109,28834,2078239.00,
542351,GLOSTERLTD  ,T ,Q,610.00,630.00,610.00,615.00,615.00,630.00,7,452,276518.00,
542367,XELPMOC     ,B ,Q,66.70,66.70,58.25,61.40,58.25,64.00,3,9,568.00,
542383,RITCO       ,M ,Q,56.20,60.30,56.20,60.30,60.30,59.35,8,19200,1144640.00,
542399,CHALET      ,B ,Q,343.10,345.45,342.45,344.60,344.00,344.15,33,220,75722.00,
542459,KRANTI      ,M ,Q,31.50,31.50,31.50,31.50,31.50,32.00,1,3000,94500.00,
542460,ANUP        ,B ,Q,423.00,423.00,404.00,406.60,406.90,424.05,54,159,65114.00,
542484,ARVINDFASN  ,B ,Q,514.00,514.00,480.45,490.80,489.05,490.70,71,560,274338.00,
542503,MAHIP       ,M ,Q,10.62,11.00,10.62,11.00,11.00,11.17,3,12000,129480.00,
542597,MSTC        ,B ,Q,80.90,80.90,77.50,78.25,77.50,79.60,95,1482,115842.00,
542602,EMBASSY     ,IF,Q,381.79,381.79,371.00,378.25,377.50,380.00,9,3600,1357808.00,
542628,NSL         ,M ,Q,27.85,30.00,27.85,30.00,30.00,29.30,3,9000,258750.00,
542641,CKFSL       ,B ,Q,0.91,0.91,0.91,0.91,0.91,0.95,40,4618,4202.00,
542649,RVNL        ,B ,Q,24.25,24.25,23.65,23.75,23.80,24.25,378,169255,4029279.00,
542650,METROPOLIS  ,B ,Q,1022.60,1053.90,1022.60,1047.70,1050.00,1032.45,234,1994,2080200.00,
542651,KPITTECH    ,B ,Q,86.55,92.00,85.40,90.95,91.00,89.05,235,10802,973632.00,
542652,POLYCAB     ,B ,Q,556.25,556.25,545.00,546.05,546.05,556.90,320,3518,1937235.00,
542654,VRFILMS     ,M ,Q,137.80,137.80,137.80,137.80,137.80,142.60,1,2000,275600.00,
542655,VIKASMCORP  ,B ,Q,3.00,3.00,2.45,2.66,2.64,2.84,27,35753,100889.00,
542665,NEOGEN      ,B ,Q,317.00,320.20,310.75,312.30,312.75,321.90,201,1876,592541.00,
542666,GKP         ,M ,Q,43.80,43.80,35.95,35.95,35.95,36.50,5,28000,1039200.00,
542667,WORL        ,M ,Q,73.00,73.00,73.00,73.00,73.00,73.70,1,2000,146000.00,
542669,BMW         ,X ,Q,20.55,20.55,18.70,20.50,20.50,20.75,11,647,12916.00,
542678,CHCL        ,M ,Q,48.50,54.00,48.50,54.00,54.00,52.00,2,4000,205000.00,
542682,HARISH      ,X ,Q,37.95,38.20,35.00,38.15,38.20,36.40,19,1202,45745.00,
542683,SUICH       ,M ,Q,28.90,28.90,26.20,28.30,28.30,27.55,10,27200,726960.00,
542684,PPL         ,T ,Q,64.00,66.50,64.00,64.00,64.00,63.85,19,434,28230.00,
542685,DGCONTENT   ,B ,Q,7.18,7.71,7.12,7.12,7.66,7.91,7,853,6081.00,
542724,EARUM       ,M ,Q,47.00,50.15,46.00,50.15,50.15,47.55,9,33000,1598850.00,
542725,SBC         ,M ,Q,23.75,23.80,23.70,23.75,23.70,23.75,5,30000,712800.00,
542726,INDIAMART   ,B ,Q,1162.35,1166.80,1143.65,1148.05,1143.65,1166.05,91,505,583370.00,
542729,DCMNVL      ,B ,Q,28.00,28.20,28.00,28.00,28.20,30.40,11,510,14282.00,
542730,ICICIBANKN  ,B ,Q,277.11,277.17,277.11,277.17,277.17,278.66,2,51,14135.00,
542747,RETFSNXN50  ,B ,Q,29.18,29.18,29.18,29.18,29.18,29.25,1,5,145.00,
542752,AFFLE       ,B ,Q,814.90,814.90,784.00,788.50,788.70,804.50,964,5150,4095814.00,
542758,ICICIBANKP  ,B ,Q,157.44,157.44,155.76,155.76,155.76,160.00,2,114,17758.00,
542759,SPANDANA    ,B ,Q,845.10,845.10,815.00,827.85,824.00,839.65,786,8072,6687269.00,
542760,SWSOLAR     ,B ,Q,715.00,723.00,677.00,689.00,689.00,725.35,3394,512705,360223572.00,
555555,ICICISENSX  ,B ,Q,396.76,396.76,393.28,393.28,393.28,397.23,3,852,338034.00,
570001,TATAMTRTDVR ,A ,Q,58.20,58.20,52.10,52.85,52.85,57.45,2762,1228929,66098117.00,
570002,FELDVR      ,B ,Q,26.80,26.80,24.80,25.00,24.95,25.55,93,605,15563.00,
570004,JISLBNDVR   ,B ,Q,15.20,16.10,15.20,15.20,15.20,15.95,46,2952,45185.00,
580001,STAN CHART  ,B ,I,48.50,49.95,47.85,48.70,48.60,49.00,13,509,24703.00,
590003,KARUR VY(PS ,B ,Q,58.85,59.85,58.00,59.60,59.60,58.85,257,20204,1190729.00,
590005,TIDE WATE(PS,B ,Q,4703.40,4705.00,4610.00,4664.30,4684.00,4666.50,56,95,442494.00,
590006,AMRUTANJAN  ,B ,Q,287.75,292.35,287.75,289.05,289.05,288.50,37,578,167172.00,
590018,HISARMET(PS ,B ,Q,41.55,41.55,39.50,40.00,40.00,43.45,8,423,17515.00,
590021,BHARAT RA(PS,B ,Q,4788.85,4804.25,4640.05,4658.80,4640.05,4756.70,37,87,410303.00,
590024,FERT CHE(PS ,B ,Q,35.00,35.35,33.60,33.80,33.90,35.05,91,11725,399957.00,
590025,GINNI FIL(PS,B ,Q,8.40,8.40,7.77,8.22,8.25,8.25,12,1712,13885.00,
590030,SOUTH PET(PS,B ,Q,19.15,19.15,18.20,18.20,18.20,19.10,43,2890,54005.00,
590031,DE NORA     ,B ,Q,215.00,223.30,202.95,210.85,210.85,221.10,344,8307,1737193.00,
590041,KAVERI TELE ,B ,Q,2.71,2.99,2.71,2.94,2.99,2.85,9,1396,3868.00,
590043,HARITA SEAT ,B ,Q,407.70,414.00,400.00,401.50,400.00,408.85,13,37,15057.00,
590051,SAKSOFT LTD ,B ,Q,269.00,270.30,262.00,262.80,262.90,270.55,44,3550,952036.00,
590056,SALONA COTSP,B ,Q,72.90,72.90,67.00,71.40,67.00,82.60,7,719,51349.00,
590057,PROSEED     ,T ,Q,0.27,0.27,0.27,0.27,0.27,0.28,11,42200,11394.00,
590062,ANDHRA SUGAR,B ,Q,285.25,285.25,273.80,275.20,275.20,283.20,96,730,202548.00,
590065,INDIA MOTOR ,B ,Q,810.00,810.00,800.00,800.00,800.00,823.00,31,352,281739.00,
590066,KCP LTD     ,B ,Q,71.35,71.60,68.35,69.40,69.00,72.45,51,3700,260256.00,
590068,KHAITAN INDI,B ,Q,21.70,21.70,18.40,18.40,18.40,22.00,2,2,40.00,
590070,RADAAN MEDIA,B ,Q,1.45,1.54,1.22,1.48,1.49,1.45,8,1663,2062.00,
590071,SUNDARAM FIN,B ,Q,1538.00,1538.00,1527.30,1530.90,1527.30,1534.40,114,531,812683.00,
590072,SUNDARAM BRK,B ,Q,260.00,260.00,243.00,245.70,245.70,256.50,28,575,144822.00,
590073,WHEELS INDIA,B ,Q,594.10,605.00,594.10,605.00,605.00,604.25,6,114,68361.00,
590075,LAMBODHARA T,B ,Q,31.50,31.50,30.50,30.55,30.50,31.80,8,225,7044.00,
590078,MAITHAN ALL ,B ,Q,433.15,433.15,425.00,426.85,427.30,431.60,81,5334,2294461.00,
590086,ORISSA MINE ,B ,Q,607.70,613.00,580.00,590.85,584.05,607.80,63,323,191692.00,
590095,GOLDBEES    ,E ,Q,3310.00,3329.70,3291.00,3295.13,3291.35,3320.15,148,2903,9603435.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.99,999.99,999.99,1000.01,394,108732,108732037.00,
590097,KOTAKGOLDETF,E ,Q,332.00,337.95,331.50,336.13,336.00,334.03,46,2118,710900.00,
590098,SBI GOLD ETS,E ,Q,3386.00,3399.99,3357.00,3367.62,3357.00,3396.41,51,532,1800869.00,
590099,QUANTUM GOLD,E ,Q,1653.00,1657.00,1641.00,1645.47,1641.00,1652.00,83,843,1391055.00,
590101,UTI GOLD ETF,E ,Q,3354.00,3369.99,3335.00,3335.00,3335.00,3354.39,13,63,211239.00,
590103,NIFTY BEES  ,B ,Q,1165.10,1168.13,1154.88,1156.80,1157.49,1167.87,71,581,674466.00,
590104,JUNIOR BEES ,B ,Q,266.00,267.19,263.30,264.25,263.30,266.80,98,954,252525.00,
590106,BANK BEES   ,B ,Q,2854.00,2861.60,2828.10,2829.27,2831.60,2852.36,10,64,182902.00,
590107,KOTAK PSU BK,B ,Q,252.00,252.00,240.60,240.62,240.62,252.73,178,1568,385378.00,
590108,PSUBNK BEES ,B ,Q,276.00,276.00,267.84,269.05,269.00,276.32,24,1116,299521.00,
590109,SHARIA BEES ,B ,Q,248.00,248.00,248.00,248.00,248.00,248.50,1,1,248.00,
590110,QUANTUM INDX,B ,Q,1126.50,1126.50,1118.00,1118.00,1118.00,1132.50,29,74,83056.00,
590115,M50 ETF     ,B ,Q,108.00,108.00,106.01,106.01,106.01,108.85,2,2,214.00,
590122,ASHIKACR    ,X ,Q,37.25,37.45,37.00,37.45,37.45,37.50,86,75114,2803572.00,
590126,GRADIENTE   ,XT,Q,0.97,0.97,0.97,0.97,0.97,1.02,4,2828,2743.00,
590134,MADRASFERT  ,B ,Q,20.15,20.40,19.55,19.60,19.55,20.35,87,11204,222950.00,
717502,JSW NCPS    ,F ,P,3.61,3.69,3.61,3.61,3.61,3.69,14,7526,27338.00,
717503,ZEE NCPS    ,F ,P,5.27,5.28,5.25,5.25,5.25,5.27,73,14240021,75040110.00,
800251,SGB20151    ,G ,B,3649.99,3649.99,3649.99,3649.99,3649.99,3590.00,1,9,32849.00,
800252,SGB2016I    ,G ,B,3525.00,3525.00,3525.00,3525.00,3525.00,3500.00,2,8,28200.00,
800254,SGBAUG24    ,G ,B,3543.00,3564.00,3535.00,3541.80,3540.00,3495.00,18,100,355174.00,
800258,SGB2016IIA  ,G ,B,3500.00,3530.00,3500.00,3530.00,3530.00,3510.01,2,28,98540.00,
800259,SGB2016IIIA ,G ,B,3515.00,3522.81,3515.00,3519.41,3516.17,3475.01,5,130,457516.00,
800265,SGB2016IV   ,G ,B,3541.00,3541.50,3510.00,3510.00,3510.00,3524.75,4,37,130711.00,
800268,SGBMAY25    ,G ,B,3500.00,3500.00,3492.50,3495.01,3495.01,3494.95,7,40,139802.00,
800269,SGBJULY25   ,G ,B,3500.00,3500.00,3500.00,3500.00,3500.00,3461.01,2,12,42000.00,
800277,SGBNOV25C   ,G ,B,3404.00,3404.00,3404.00,3404.00,3404.00,3249.99,1,3,10212.00,
800287,SGBMAY26    ,G ,B,3455.00,3455.00,3455.00,3455.00,3455.00,3449.00,1,1,3455.00,
890144,TATASTEELPP ,A ,Q,37.00,37.30,33.95,34.20,34.20,37.15,516,62094,2189040.00,
890145,IBVENTUREPP ,B ,Q,84.40,84.40,80.10,80.15,80.10,86.95,9,1050,88012.00,
934784,LTFINNCDIV  ,F ,D,1037.65,1037.65,1037.65,1037.65,1037.65,1038.00,1,23,23865.00,
934910,0SIFL18     ,F ,D,1870.00,1871.99,1870.00,1871.99,1871.99,1800.00,3,20,37409.00,
934917,1075STF20   ,F ,D,1036.00,1039.11,1031.11,1039.11,1039.11,1054.90,4,65,67220.00,
935016,IIFLHFL202  ,F ,D,990.00,990.00,990.00,990.00,990.00,980.10,1,200,198000.00,
935018,IFLHFL2020  ,F ,D,1706.00,1706.00,1706.00,1706.00,1706.00,1800.00,3,146,249076.00,
935088,12ECL20I    ,F ,D,975.01,975.01,965.00,965.10,965.00,979.00,11,332,321315.00,
935114,0MFL20L     ,F ,D,1775.00,1780.00,1775.00,1780.00,1780.00,1785.00,2,54,95870.00,
935288,1072SREI19F ,F ,D,965.00,965.00,965.00,965.00,965.00,960.00,1,100,96500.00,
935315,940IFCI19C  ,F ,D,990.00,990.00,990.00,990.00,990.00,980.00,15,241,238590.00,
935321,990IFCI24F  ,F ,D,1009.99,1010.00,1009.99,1010.00,1010.00,1014.00,7,236,238358.00,
935347,935IFCI20   ,F ,D,1025.00,1025.00,1022.00,1022.00,1022.00,1030.00,2,100,102350.00,
935361,1015ECL20   ,F ,D,970.00,970.00,970.00,970.00,970.00,967.00,1,350,339500.00,
935383,849NTPC25   ,F ,D,13.10,13.15,13.10,13.12,13.12,13.14,31,9751,127980.00,
935453,1025SEFL22I ,F ,D,889.00,889.00,887.90,887.90,887.90,890.00,2,44,39091.00,
935463,1075SREI20  ,F ,D,1012.60,1012.60,1012.60,1012.60,1012.60,875.00,1,10,10126.00,
935514,760PFC35    ,F ,D,1214.50,1214.50,1214.50,1214.50,1214.50,1220.00,1,3,3643.00,
935572,732IRFC25   ,F ,D,1125.01,1125.01,1125.01,1125.01,1125.01,1125.00,1,9,10125.00,
935574,753IRFC30   ,F ,D,1211.00,1235.00,1211.00,1224.66,1224.66,1194.54,14,595,728672.00,
935580,739NHAI26   ,F ,D,1124.00,1125.00,1122.00,1125.00,1125.00,1097.35,14,1051,1180931.00,
935582,735NHAI31   ,F ,D,1167.85,1167.85,1167.85,1167.85,1167.85,1165.00,1,800,934280.00,
935584,76NHAI31    ,F ,D,1176.00,1180.00,1176.00,1180.00,1180.00,1179.00,2,110,129720.00,
935616,753IREDA26  ,F ,D,1120.00,1120.00,1120.00,1120.00,1120.00,1133.00,2,279,312480.00,
935666,769NHAI31   ,F ,D,1238.00,1238.00,1225.95,1225.95,1225.95,1220.25,7,825,1017433.00,
935688,729NABARD26 ,F ,D,1100.00,1100.00,1100.00,1100.00,1100.00,1101.00,1,50,55000.00,
935690,764NABARD31 ,F ,D,1175.00,1187.50,1175.00,1186.48,1187.00,1184.91,21,15592,18477720.00,
935740,872MMFSL26  ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,995.00,2,50,50250.00,
935752,9MMFSL26    ,F ,D,1014.00,1014.00,1014.00,1014.00,1014.00,1014.99,2,80,81120.00,
935760,MMFSL26A    ,F ,D,1234.00,1234.00,1234.00,1234.00,1234.00,1242.16,1,10,12340.00,
935786,957EHFL26   ,F ,D,822.00,825.00,821.05,825.00,825.00,806.00,7,250,205551.00,
935788,10EHFL26    ,F ,D,820.00,825.00,810.00,810.87,810.00,818.24,24,448,363775.00,
935802,893DHFL26B  ,F ,D,273.11,273.11,273.00,273.04,273.00,340.70,2,30,8191.00,
935810,925DHFL21B  ,F ,D,320.00,320.00,320.00,320.00,320.00,339.90,2,20,6400.00,
935814,930DHFL26B  ,F ,D,292.00,334.00,275.00,275.37,275.00,300.00,7,148,41164.00,
935832,910DHFL19B  ,F ,D,370.00,395.00,317.50,324.72,325.00,390.00,80,4546,1557060.00,
935836,915DHFL21B  ,F ,D,368.00,368.00,368.00,368.00,368.00,459.96,1,10,3680.00,
935840,925DHFL23B  ,F ,D,320.00,320.00,301.00,301.00,301.00,330.00,23,354,111540.00,
935846,87IBHFL19C  ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1060.00,4,50,52500.00,
935898,10SIFL21    ,F ,D,792.00,792.00,792.00,792.00,792.00,750.00,1,10,7920.00,
935900,0SIFL21     ,F ,D,1000.00,1000.00,989.00,1000.00,1000.00,1008.00,7,45,44615.00,
935904,89RHFL20B   ,F ,D,410.00,420.00,410.00,420.00,420.00,500.00,9,110,45700.00,
935924,912SEFL20B  ,F ,D,940.00,940.00,901.00,901.00,901.00,940.00,3,20,18059.00,
935932,0SEFL20B    ,F ,D,1198.00,1198.00,1198.00,1198.00,1198.00,1158.50,2,32,38336.00,
935936,935SEFL22B  ,F ,D,735.85,735.92,735.80,735.90,735.90,810.00,5,92,67699.00,
935988,888SIFL20   ,F ,D,920.00,920.00,900.00,900.00,900.00,910.00,2,6,5460.00,
935994,912SIFL22   ,F ,D,770.00,770.00,770.00,770.00,770.00,772.00,4,42,32340.00,
936002,850MFL20    ,F ,D,979.99,979.99,979.00,979.00,979.00,980.51,2,2,1958.00,
936004,875MFL22    ,F ,D,958.00,958.00,940.00,940.02,940.00,948.89,3,51,47959.00,
936010,900MFL22A   ,F ,D,980.00,980.00,980.00,980.00,980.00,975.00,1,1,980.00,
936028,10KFL20A    ,F ,D,985.00,985.00,985.00,985.00,985.00,985.00,1,75,73875.00,
936048,805MMFSL32  ,F ,D,902.00,902.00,902.00,902.00,902.00,944.00,6,80,72160.00,
936050,925SEFL22   ,F ,D,761.00,761.00,616.00,740.00,740.00,760.00,7,43,28453.00,
936054,0SEFL22     ,F ,D,799.90,799.90,710.00,715.11,710.00,815.90,10,80,58447.00,
936062,950SEFL27   ,F ,D,810.00,810.00,810.00,810.00,810.00,795.00,2,25,20250.00,
936138,875MFL23    ,F ,D,931.38,935.80,930.00,933.65,930.00,955.00,10,376,350797.00,
936140,850MFL19    ,F ,D,1006.00,1006.00,1006.00,1006.00,1006.00,1005.00,1,25,25150.00,
936180,9SEFL23A    ,F ,D,750.00,750.00,667.80,667.80,667.80,701.80,5,200,141030.00,
936186,92SEFL28    ,F ,D,759.99,760.00,759.99,760.00,760.00,750.00,9,175,132999.00,
936196,865DHFL23   ,F ,D,248.00,248.00,248.00,248.00,248.00,280.00,1,40,9920.00,
936198,89DHFL21    ,F ,D,359.98,362.40,305.00,338.99,338.99,302.00,14,228,69873.00,
936202,856DHFL21   ,F ,D,291.00,305.00,275.00,285.00,285.00,343.00,8,105,30183.00,
936206,910DHFL28   ,F ,D,285.00,305.00,280.00,280.57,280.00,324.00,6,140,41269.00,
936216,925JMFCSL21 ,F ,D,974.00,974.00,962.00,962.76,962.00,974.00,12,776,748823.00,
936220,95JMFCSL23  ,F ,D,951.00,951.00,941.00,942.01,941.00,935.00,9,232,219405.00,
936224,975JMFCSL28 ,F ,D,920.00,920.00,920.00,920.00,920.00,920.00,1,20,18400.00,
936228,893STFCL23  ,F ,D,959.99,959.99,947.00,947.00,947.00,945.00,2,11,10429.00,
936232,91STFCL21   ,F ,D,960.00,960.00,959.00,959.02,959.00,958.00,8,52,49869.00,
936236,94STFCL28   ,F ,D,925.00,925.00,925.00,925.00,925.00,959.90,1,300,277500.00,
936244,945EFL21    ,F ,D,900.00,900.00,895.00,895.00,895.00,900.00,2,20,17950.00,
936246,925EFL23    ,F ,D,894.00,894.00,880.01,880.01,880.01,899.60,3,20,17740.00,
936254,985EFL28    ,F ,D,842.00,849.50,842.00,842.00,842.00,842.00,10,565,476480.00,
